LOCATION;INDICATOR;SUBJECT;MEASURE;FREQUENCY;TIME;Value;Flag Codes
MEX;QGDP;TOT;PC_CHGPY;Q;2015-Q4;2.721564752;
MEX;QGDP;TOT;PC_CHGPY;Q;2016-Q1;2.748284487;P
MEX;QGDP;TOT;PC_CHGPY;Q;2016-Q2;1.970306951;P
MEX;QGDP;TOT;PC_CHGPY;Q;2016-Q3;1.739343528;P
MEX;QGDP;TOT;PC_CHGPY;Q;2016-Q4;3.107595537;P
MEX;QGDP;TOT;PC_CHGPY;Q;2017-Q1;3.053477675;P
MEX;QGDP;TOT;PC_CHGPY;Q;2017-Q2;2.953182659;P
MEX;QGDP;TOT;PC_CHGPY;Q;2017-Q3;1.579452697;P
MEX;QGDP;TOT;PC_CHGPY;Q;2017-Q4;1.787051007;P
MEX;QGDP;TOT;PC_CHGPY;Q;2018-Q1;2.563269015;P
MEX;QGDP;TOT;PC_CHGPY;Q;2018-Q2;2.196420189;P
MEX;QGDP;TOT;PC_CHGPY;Q;2018-Q3;2.804493572;P
MEX;QGDP;TOT;PC_CHGPY;Q;2018-Q4;1.19785309;P
MEX;QGDP;TOT;PC_CHGPY;Q;2019-Q1;0.078827374;P
MEX;QGDP;TOT;PC_CHGPY;Q;2019-Q2;-0.020802016;P
MEX;QGDP;TOT;PC_CHGPY;Q;2019-Q3;-0.459575036;P
MEX;QGDP;TOT;PC_CHGPY;Q;2019-Q4;-0.788180181;P
MEX;QGDP;TOT;PC_CHGPY;Q;2020-Q1;-2.125439876;P
MEX;QGDP;TOT;PC_CHGPY;Q;2020-Q2;-18.679111826;P
JPN;QGDP;TOT;PC_CHGPP;Q;1960-Q2;0.18434399;E
JPN;QGDP;TOT;PC_CHGPP;Q;1960-Q3;3.43451683;E
JPN;QGDP;TOT;PC_CHGPP;Q;1960-Q4;3.843474641;E
JPN;QGDP;TOT;PC_CHGPP;Q;1961-Q1;3.03976225;E
JPN;QGDP;TOT;PC_CHGPP;Q;1961-Q2;2.131381825;E
JPN;QGDP;TOT;PC_CHGPP;Q;1961-Q3;1.918908589;E
JPN;QGDP;TOT;PC_CHGPP;Q;1961-Q4;4.587967502;E
JPN;QGDP;TOT;PC_CHGPP;Q;1962-Q1;1.342397804;E
JPN;QGDP;TOT;PC_CHGPP;Q;1962-Q2;1.398081898;E
JPN;QGDP;TOT;PC_CHGPP;Q;1962-Q3;1.221843407;E
JPN;QGDP;TOT;PC_CHGPP;Q;1962-Q4;2.089625056;E
JPN;QGDP;TOT;PC_CHGPP;Q;1963-Q1;1.366700433;E
JPN;QGDP;TOT;PC_CHGPP;Q;1963-Q2;2.943448429;E
JPN;QGDP;TOT;PC_CHGPP;Q;1963-Q3;2.932389591;E
JPN;QGDP;TOT;PC_CHGPP;Q;1963-Q4;3.445524369;E
JPN;QGDP;TOT;PC_CHGPP;Q;1964-Q1;3.189414254;E
JPN;QGDP;TOT;PC_CHGPP;Q;1964-Q2;2.412494839;E
JPN;QGDP;TOT;PC_CHGPP;Q;1964-Q3;1.544361338;E
JPN;QGDP;TOT;PC_CHGPP;Q;1964-Q4;1.250663295;E
JPN;QGDP;TOT;PC_CHGPP;Q;1965-Q1;0.813162245;E
JPN;QGDP;TOT;PC_CHGPP;Q;1965-Q2;1.248847841;E
JPN;QGDP;TOT;PC_CHGPP;Q;1965-Q3;2.265972003;E
JPN;QGDP;TOT;PC_CHGPP;Q;1965-Q4;1.553909699;E
JPN;QGDP;TOT;PC_CHGPP;Q;1966-Q1;2.676417582;E
JPN;QGDP;TOT;PC_CHGPP;Q;1966-Q2;3.912582843;E
JPN;QGDP;TOT;PC_CHGPP;Q;1966-Q3;2.431441883;E
JPN;QGDP;TOT;PC_CHGPP;Q;1966-Q4;1.998277154;E
JPN;QGDP;TOT;PC_CHGPP;Q;1967-Q1;2.650178346;E
JPN;QGDP;TOT;PC_CHGPP;Q;1967-Q2;2.6901539;E
JPN;QGDP;TOT;PC_CHGPP;Q;1967-Q3;3.467643213;E
JPN;QGDP;TOT;PC_CHGPP;Q;1967-Q4;1.933249747;E
JPN;QGDP;TOT;PC_CHGPP;Q;1968-Q1;2.385972606;E
JPN;QGDP;TOT;PC_CHGPP;Q;1968-Q2;3.411931155;E
JPN;QGDP;TOT;PC_CHGPP;Q;1968-Q3;2.263971456;E
JPN;QGDP;TOT;PC_CHGPP;Q;1968-Q4;5.69754582;E
JPN;QGDP;TOT;PC_CHGPP;Q;1969-Q1;0.879461273;E
JPN;QGDP;TOT;PC_CHGPP;Q;1969-Q2;2.911657781;E
JPN;QGDP;TOT;PC_CHGPP;Q;1969-Q3;2.395415623;E
JPN;QGDP;TOT;PC_CHGPP;Q;1969-Q4;3.90301332;E
JPN;QGDP;TOT;PC_CHGPP;Q;1970-Q1;3.064074178;E
JPN;QGDP;TOT;PC_CHGPP;Q;1970-Q2;1.212645697;E
JPN;QGDP;TOT;PC_CHGPP;Q;1970-Q3;2.680797035;E
JPN;QGDP;TOT;PC_CHGPP;Q;1970-Q4;-0.322008363;E
JPN;QGDP;TOT;PC_CHGPP;Q;1971-Q1;0.910971913;E
JPN;QGDP;TOT;PC_CHGPP;Q;1971-Q2;1.613126047;E
JPN;QGDP;TOT;PC_CHGPP;Q;1971-Q3;1.218442597;E
JPN;QGDP;TOT;PC_CHGPP;Q;1971-Q4;0.911049697;E
JPN;QGDP;TOT;PC_CHGPP;Q;1972-Q1;3.258014557;E
JPN;QGDP;TOT;PC_CHGPP;Q;1972-Q2;1.881993872;E
JPN;QGDP;TOT;PC_CHGPP;Q;1972-Q3;2.13452832;E
JPN;QGDP;TOT;PC_CHGPP;Q;1972-Q4;2.515679627;E
JPN;QGDP;TOT;PC_CHGPP;Q;1973-Q1;3.344675477;E
JPN;QGDP;TOT;PC_CHGPP;Q;1973-Q2;0.91447627;E
JPN;QGDP;TOT;PC_CHGPP;Q;1973-Q3;0.291681205;E
JPN;QGDP;TOT;PC_CHGPP;Q;1973-Q4;1.235735789;E
JPN;QGDP;TOT;PC_CHGPP;Q;1974-Q1;-3.435981747;E
JPN;QGDP;TOT;PC_CHGPP;Q;1974-Q2;0.720303476;E
JPN;QGDP;TOT;PC_CHGPP;Q;1974-Q3;1.279660157;E
JPN;QGDP;TOT;PC_CHGPP;Q;1974-Q4;-0.542348904;E
JPN;QGDP;TOT;PC_CHGPP;Q;1975-Q1;0.130852508;E
JPN;QGDP;TOT;PC_CHGPP;Q;1975-Q2;2.220142359;E
JPN;QGDP;TOT;PC_CHGPP;Q;1975-Q3;1.138138264;E
JPN;QGDP;TOT;PC_CHGPP;Q;1975-Q4;1.051509853;E
JPN;QGDP;TOT;PC_CHGPP;Q;1976-Q1;0.847324585;E
JPN;QGDP;TOT;PC_CHGPP;Q;1976-Q2;0.590800499;E
JPN;QGDP;TOT;PC_CHGPP;Q;1976-Q3;1.406011224;E
JPN;QGDP;TOT;PC_CHGPP;Q;1976-Q4;0.118914049;E
JPN;QGDP;TOT;PC_CHGPP;Q;1977-Q1;2.187257002;E
JPN;QGDP;TOT;PC_CHGPP;Q;1977-Q2;0.703787517;E
JPN;QGDP;TOT;PC_CHGPP;Q;1977-Q3;0.681686576;E
JPN;QGDP;TOT;PC_CHGPP;Q;1977-Q4;1.356456852;E
JPN;QGDP;TOT;PC_CHGPP;Q;1978-Q1;1.889184999;E
JPN;QGDP;TOT;PC_CHGPP;Q;1978-Q2;0.972000933;E
JPN;QGDP;TOT;PC_CHGPP;Q;1978-Q3;1.293282486;E
JPN;QGDP;TOT;PC_CHGPP;Q;1978-Q4;1.443061634;E
JPN;QGDP;TOT;PC_CHGPP;Q;1979-Q1;1.495580739;E
JPN;QGDP;TOT;PC_CHGPP;Q;1979-Q2;1.827155452;E
JPN;QGDP;TOT;PC_CHGPP;Q;1979-Q3;0.762663736;E
JPN;QGDP;TOT;PC_CHGPP;Q;1979-Q4;0.434649;E
JPN;QGDP;TOT;PC_CHGPP;Q;1980-Q1;0.38255242;E
JPN;QGDP;TOT;PC_CHGPP;Q;1980-Q2;-0.527155036;E
JPN;QGDP;TOT;PC_CHGPP;Q;1980-Q3;2.239931727;E
JPN;QGDP;TOT;PC_CHGPP;Q;1980-Q4;2.125487999;E
JPN;QGDP;TOT;PC_CHGPP;Q;1981-Q1;0.613078575;E
JPN;QGDP;TOT;PC_CHGPP;Q;1981-Q2;1.223762939;E
JPN;QGDP;TOT;PC_CHGPP;Q;1981-Q3;-0.222416724;E
JPN;QGDP;TOT;PC_CHGPP;Q;1981-Q4;0.729939813;E
JPN;QGDP;TOT;PC_CHGPP;Q;1982-Q1;1.532500574;E
JPN;QGDP;TOT;PC_CHGPP;Q;1982-Q2;0.686562871;E
JPN;QGDP;TOT;PC_CHGPP;Q;1982-Q3;0.437004283;E
JPN;QGDP;TOT;PC_CHGPP;Q;1982-Q4;1.389602027;E
JPN;QGDP;TOT;PC_CHGPP;Q;1983-Q1;0.06306144;E
JPN;QGDP;TOT;PC_CHGPP;Q;1983-Q2;0.751951743;E
JPN;QGDP;TOT;PC_CHGPP;Q;1983-Q3;1.496253621;E
JPN;QGDP;TOT;PC_CHGPP;Q;1983-Q4;0.83312633;E
JPN;QGDP;TOT;PC_CHGPP;Q;1984-Q1;1.15167553;E
JPN;QGDP;TOT;PC_CHGPP;Q;1984-Q2;1.514425641;E
JPN;QGDP;TOT;PC_CHGPP;Q;1984-Q3;1.222067612;E
JPN;QGDP;TOT;PC_CHGPP;Q;1984-Q4;0.172601927;E
JPN;QGDP;TOT;PC_CHGPP;Q;1985-Q1;2.450569896;E
JPN;QGDP;TOT;PC_CHGPP;Q;1985-Q2;2.024950032;E
JPN;QGDP;TOT;PC_CHGPP;Q;1985-Q3;1.308559679;E
JPN;QGDP;TOT;PC_CHGPP;Q;1985-Q4;1.328426309;E
JPN;QGDP;TOT;PC_CHGPP;Q;1986-Q1;0.397646389;E
JPN;QGDP;TOT;PC_CHGPP;Q;1986-Q2;-0.245688838;E
JPN;QGDP;TOT;PC_CHGPP;Q;1986-Q3;0.585787749;E
JPN;QGDP;TOT;PC_CHGPP;Q;1986-Q4;0.788721108;E
JPN;QGDP;TOT;PC_CHGPP;Q;1987-Q1;-0.071725638;E
JPN;QGDP;TOT;PC_CHGPP;Q;1987-Q2;2.0955948;E
JPN;QGDP;TOT;PC_CHGPP;Q;1987-Q3;2.000277551;E
JPN;QGDP;TOT;PC_CHGPP;Q;1987-Q4;2.574799235;E
JPN;QGDP;TOT;PC_CHGPP;Q;1988-Q1;2.387212705;E
JPN;QGDP;TOT;PC_CHGPP;Q;1988-Q2;-0.145997226;E
JPN;QGDP;TOT;PC_CHGPP;Q;1988-Q3;2.230947392;E
JPN;QGDP;TOT;PC_CHGPP;Q;1988-Q4;1.053823715;E
JPN;QGDP;TOT;PC_CHGPP;Q;1989-Q1;2.698039962;E
JPN;QGDP;TOT;PC_CHGPP;Q;1989-Q2;-1.30573169;E
JPN;QGDP;TOT;PC_CHGPP;Q;1989-Q3;1.749678162;E
JPN;QGDP;TOT;PC_CHGPP;Q;1989-Q4;3.098252201;E
JPN;QGDP;TOT;PC_CHGPP;Q;1990-Q1;-0.475764015;E
JPN;QGDP;TOT;PC_CHGPP;Q;1990-Q2;3.153970057;E
JPN;QGDP;TOT;PC_CHGPP;Q;1990-Q3;1.676741547;E
JPN;QGDP;TOT;PC_CHGPP;Q;1990-Q4;-0.189979697;E
JPN;QGDP;TOT;PC_CHGPP;Q;1991-Q1;0.871317214;E
JPN;QGDP;TOT;PC_CHGPP;Q;1991-Q2;1.186411273;E
JPN;QGDP;TOT;PC_CHGPP;Q;1991-Q3;-0.22137912;E
JPN;QGDP;TOT;PC_CHGPP;Q;1991-Q4;0.702333496;E
JPN;QGDP;TOT;PC_CHGPP;Q;1992-Q1;0.031100621;E
JPN;QGDP;TOT;PC_CHGPP;Q;1992-Q2;0.35015406;E
JPN;QGDP;TOT;PC_CHGPP;Q;1992-Q3;0.117664944;E
JPN;QGDP;TOT;PC_CHGPP;Q;1992-Q4;-0.63750149;E
JPN;QGDP;TOT;PC_CHGPP;Q;1993-Q1;1.126858466;E
JPN;QGDP;TOT;PC_CHGPP;Q;1993-Q2;-0.633145863;E
JPN;QGDP;TOT;PC_CHGPP;Q;1993-Q3;-0.717862391;E
JPN;QGDP;TOT;PC_CHGPP;Q;1993-Q4;0.630002484;E
JPN;QGDP;TOT;PC_CHGPP;Q;1994-Q1;0.857876556;
JPN;QGDP;TOT;PC_CHGPP;Q;1994-Q2;-0.487104251;
JPN;QGDP;TOT;PC_CHGPP;Q;1994-Q3;1.13335467;
JPN;QGDP;TOT;PC_CHGPP;Q;1994-Q4;-0.412318847;
JPN;QGDP;TOT;PC_CHGPP;Q;1995-Q1;1.149161997;
JPN;QGDP;TOT;PC_CHGPP;Q;1995-Q2;1.043596374;
JPN;QGDP;TOT;PC_CHGPP;Q;1995-Q3;1.165017332;
JPN;QGDP;TOT;PC_CHGPP;Q;1995-Q4;0.243353848;
JPN;QGDP;TOT;PC_CHGPP;Q;1996-Q1;0.813791823;
JPN;QGDP;TOT;PC_CHGPP;Q;1996-Q2;1.24172905;
JPN;QGDP;TOT;PC_CHGPP;Q;1996-Q3;0.045923838;
JPN;QGDP;TOT;PC_CHGPP;Q;1996-Q4;1.15674949;
JPN;QGDP;TOT;PC_CHGPP;Q;1997-Q1;0.295306769;
JPN;QGDP;TOT;PC_CHGPP;Q;1997-Q2;-0.668937184;
JPN;QGDP;TOT;PC_CHGPP;Q;1997-Q3;0.22774467;
JPN;QGDP;TOT;PC_CHGPP;Q;1997-Q4;0.03194353;
JPN;QGDP;TOT;PC_CHGPP;Q;1998-Q1;-1.119883205;
JPN;QGDP;TOT;PC_CHGPP;Q;1998-Q2;-0.41721583;
JPN;QGDP;TOT;PC_CHGPP;Q;1998-Q3;0.177397084;
JPN;QGDP;TOT;PC_CHGPP;Q;1998-Q4;0.776904415;
JPN;QGDP;TOT;PC_CHGPP;Q;1999-Q1;-1.266143892;
JPN;QGDP;TOT;PC_CHGPP;Q;1999-Q2;0.342078495;
JPN;QGDP;TOT;PC_CHGPP;Q;1999-Q3;0.564272488;
JPN;QGDP;TOT;PC_CHGPP;Q;1999-Q4;0.056352173;
JPN;QGDP;TOT;PC_CHGPP;Q;2000-Q1;1.808809508;
JPN;QGDP;TOT;PC_CHGPP;Q;2000-Q2;0.277773729;
JPN;QGDP;TOT;PC_CHGPP;Q;2000-Q3;0.078183369;
JPN;QGDP;TOT;PC_CHGPP;Q;2000-Q4;0.973537266;
JPN;QGDP;TOT;PC_CHGPP;Q;2001-Q1;0.54400935;
JPN;QGDP;TOT;PC_CHGPP;Q;2001-Q2;-0.491957674;
JPN;QGDP;TOT;PC_CHGPP;Q;2001-Q3;-1.019162784;
JPN;QGDP;TOT;PC_CHGPP;Q;2001-Q4;-0.306482081;
JPN;QGDP;TOT;PC_CHGPP;Q;2002-Q1;0.177957301;
JPN;QGDP;TOT;PC_CHGPP;Q;2002-Q2;0.735656734;
JPN;QGDP;TOT;PC_CHGPP;Q;2002-Q3;0.317694808;
JPN;QGDP;TOT;PC_CHGPP;Q;2002-Q4;0.260198519;
JPN;QGDP;TOT;PC_CHGPP;Q;2003-Q1;0.083465623;
JPN;QGDP;TOT;PC_CHGPP;Q;2003-Q2;0.626390558;
JPN;QGDP;TOT;PC_CHGPP;Q;2003-Q3;0.385985893;
JPN;QGDP;TOT;PC_CHGPP;Q;2003-Q4;1.107564291;
JPN;QGDP;TOT;PC_CHGPP;Q;2004-Q1;0.706318386;
JPN;QGDP;TOT;PC_CHGPP;Q;2004-Q2;0.014047686;
JPN;QGDP;TOT;PC_CHGPP;Q;2004-Q3;0.61892692;
JPN;QGDP;TOT;PC_CHGPP;Q;2004-Q4;-0.202110193;
JPN;QGDP;TOT;PC_CHGPP;Q;2005-Q1;0.489938471;
JPN;QGDP;TOT;PC_CHGPP;Q;2005-Q2;0.663181527;
JPN;QGDP;TOT;PC_CHGPP;Q;2005-Q3;0.96031741;
JPN;QGDP;TOT;PC_CHGPP;Q;2005-Q4;0.180789301;
JPN;QGDP;TOT;PC_CHGPP;Q;2006-Q1;0.183541649;
JPN;QGDP;TOT;PC_CHGPP;Q;2006-Q2;0.243775171;
JPN;QGDP;TOT;PC_CHGPP;Q;2006-Q3;-0.177415422;
JPN;QGDP;TOT;PC_CHGPP;Q;2006-Q4;1.309796991;
JPN;QGDP;TOT;PC_CHGPP;Q;2007-Q1;0.729750728;
JPN;QGDP;TOT;PC_CHGPP;Q;2007-Q2;0.113144904;
JPN;QGDP;TOT;PC_CHGPP;Q;2007-Q3;-0.490313956;
JPN;QGDP;TOT;PC_CHGPP;Q;2007-Q4;0.471644681;
JPN;QGDP;TOT;PC_CHGPP;Q;2008-Q1;0.250291799;
JPN;QGDP;TOT;PC_CHGPP;Q;2008-Q2;-0.381050807;
JPN;QGDP;TOT;PC_CHGPP;Q;2008-Q3;-1.235541806;
JPN;QGDP;TOT;PC_CHGPP;Q;2008-Q4;-2.430044818;
JPN;QGDP;TOT;PC_CHGPP;Q;2009-Q1;-4.786476316;
JPN;QGDP;TOT;PC_CHGPP;Q;2009-Q2;2.094269431;
JPN;QGDP;TOT;PC_CHGPP;Q;2009-Q3;0.053746469;
JPN;QGDP;TOT;PC_CHGPP;Q;2009-Q4;1.372440252;
JPN;QGDP;TOT;PC_CHGPP;Q;2010-Q1;0.857622135;
JPN;QGDP;TOT;PC_CHGPP;Q;2010-Q2;1.353363474;
JPN;QGDP;TOT;PC_CHGPP;Q;2010-Q3;1.810013253;
JPN;QGDP;TOT;PC_CHGPP;Q;2010-Q4;-0.820694489;
JPN;QGDP;TOT;PC_CHGPP;Q;2011-Q1;-1.400785943;
JPN;QGDP;TOT;PC_CHGPP;Q;2011-Q2;-0.652991533;
JPN;QGDP;TOT;PC_CHGPP;Q;2011-Q3;2.49252309;
JPN;QGDP;TOT;PC_CHGPP;Q;2011-Q4;-0.158594775;
JPN;QGDP;TOT;PC_CHGPP;Q;2012-Q1;1.207549207;
JPN;QGDP;TOT;PC_CHGPP;Q;2012-Q2;-0.732360383;
JPN;QGDP;TOT;PC_CHGPP;Q;2012-Q3;-0.380693812;
JPN;QGDP;TOT;PC_CHGPP;Q;2012-Q4;0.26518695;
JPN;QGDP;TOT;PC_CHGPP;Q;2013-Q1;1.220853983;
JPN;QGDP;TOT;PC_CHGPP;Q;2013-Q2;0.77103307;
JPN;QGDP;TOT;PC_CHGPP;Q;2013-Q3;0.835464282;
JPN;QGDP;TOT;PC_CHGPP;Q;2013-Q4;-0.03080387;
JPN;QGDP;TOT;PC_CHGPP;Q;2014-Q1;0.993506348;
JPN;QGDP;TOT;PC_CHGPP;Q;2014-Q2;-1.922067798;
JPN;QGDP;TOT;PC_CHGPP;Q;2014-Q3;0.091510824;
JPN;QGDP;TOT;PC_CHGPP;Q;2014-Q4;0.498890545;
JPN;QGDP;TOT;PC_CHGPP;Q;2015-Q1;1.376573807;
JPN;QGDP;TOT;PC_CHGPP;Q;2015-Q2;0.102980241;
JPN;QGDP;TOT;PC_CHGPP;Q;2015-Q3;-0.06112205;
JPN;QGDP;TOT;PC_CHGPP;Q;2015-Q4;-0.378956595;
JPN;QGDP;TOT;PC_CHGPP;Q;2016-Q1;0.517264656;
JPN;QGDP;TOT;PC_CHGPP;Q;2016-Q2;0.120010305;
JPN;QGDP;TOT;PC_CHGPP;Q;2016-Q3;0.218434878;
JPN;QGDP;TOT;PC_CHGPP;Q;2016-Q4;0.293329861;
JPN;QGDP;TOT;PC_CHGPP;Q;2017-Q1;1.185190242;
JPN;QGDP;TOT;PC_CHGPP;Q;2017-Q2;0.307656446;
JPN;QGDP;TOT;PC_CHGPP;Q;2017-Q3;0.56944219;
JPN;QGDP;TOT;PC_CHGPP;Q;2017-Q4;0.47129093;
JPN;QGDP;TOT;PC_CHGPP;Q;2018-Q1;-0.431609128;
JPN;QGDP;TOT;PC_CHGPP;Q;2018-Q2;0.360729481;
JPN;QGDP;TOT;PC_CHGPP;Q;2018-Q3;-0.811956472;
JPN;QGDP;TOT;PC_CHGPP;Q;2018-Q4;0.574906822;
JPN;QGDP;TOT;PC_CHGPP;Q;2019-Q1;0.703932637;
JPN;QGDP;TOT;PC_CHGPP;Q;2019-Q2;0.409732936;
JPN;QGDP;TOT;PC_CHGPP;Q;2019-Q3;0.041310655;
JPN;QGDP;TOT;PC_CHGPP;Q;2019-Q4;-1.796633024;
JPN;QGDP;TOT;PC_CHGPP;Q;2020-Q1;-0.58200285;
JPN;QGDP;TOT;PC_CHGPP;Q;2020-Q2;-7.919519426;
AUT;QGDP;TOT;PC_CHGPP;A;1961;5.554;E
AUT;QGDP;TOT;PC_CHGPP;A;1962;2.617117;E
AUT;QGDP;TOT;PC_CHGPP;A;1963;4.154318;E
AUT;QGDP;TOT;PC_CHGPP;A;1964;6.181948;E
AUT;QGDP;TOT;PC_CHGPP;A;1965;3.437163;E
AUT;QGDP;TOT;PC_CHGPP;A;1966;4.996132;E
AUT;QGDP;TOT;PC_CHGPP;A;1967;2.382402;E
AUT;QGDP;TOT;PC_CHGPP;A;1968;4.444143;E
AUT;QGDP;TOT;PC_CHGPP;A;1969;5.851776;E
AUT;QGDP;TOT;PC_CHGPP;A;1970;7.761315;E
AUT;QGDP;TOT;PC_CHGPP;A;1971;5.112069;E
AUT;QGDP;TOT;PC_CHGPP;A;1972;6.209405;E
AUT;QGDP;TOT;PC_CHGPP;A;1973;4.886809;E
AUT;QGDP;TOT;PC_CHGPP;A;1974;3.943591;E
AUT;QGDP;TOT;PC_CHGPP;A;1975;-0.362596;E
AUT;QGDP;TOT;PC_CHGPP;A;1976;4.576718;E
AUT;QGDP;TOT;PC_CHGPP;A;1977;4.676807;E
AUT;QGDP;TOT;PC_CHGPP;A;1978;-0.362357;E
AUT;QGDP;TOT;PC_CHGPP;A;1979;5.45457;E
AUT;QGDP;TOT;PC_CHGPP;A;1980;2.313919;E
AUT;QGDP;TOT;PC_CHGPP;A;1981;-0.099385;E
AUT;QGDP;TOT;PC_CHGPP;A;1982;1.907811;E
AUT;QGDP;TOT;PC_CHGPP;A;1983;2.804445;E
AUT;QGDP;TOT;PC_CHGPP;A;1984;0.331588;E
AUT;QGDP;TOT;PC_CHGPP;A;1985;2.243365;E
AUT;QGDP;TOT;PC_CHGPP;A;1986;2.340519;E
AUT;QGDP;TOT;PC_CHGPP;A;1987;1.680468;E
AUT;QGDP;TOT;PC_CHGPP;A;1988;3.166391;E
AUT;QGDP;TOT;PC_CHGPP;A;1989;3.887072;E
AUT;QGDP;TOT;PC_CHGPP;A;1990;4.345638;E
AUT;QGDP;TOT;PC_CHGPP;A;1991;3.441636;E
AUT;QGDP;TOT;PC_CHGPP;A;1992;2.093529;E
AUT;QGDP;TOT;PC_CHGPP;A;1993;0.526807;E
AUT;QGDP;TOT;PC_CHGPP;A;1994;2.402122;E
AUT;QGDP;TOT;PC_CHGPP;A;1995;2.667984;E
AUT;QGDP;TOT;PC_CHGPP;A;1996;2.466644;
AUT;QGDP;TOT;PC_CHGPP;A;1997;2.093598;
AUT;QGDP;TOT;PC_CHGPP;A;1998;3.581422;
AUT;QGDP;TOT;PC_CHGPP;A;1999;3.556329;
AUT;QGDP;TOT;PC_CHGPP;A;2000;3.375724;
AUT;QGDP;TOT;PC_CHGPP;A;2001;1.267171;
AUT;QGDP;TOT;PC_CHGPP;A;2002;1.651557;
AUT;QGDP;TOT;PC_CHGPP;A;2003;0.941477;
AUT;QGDP;TOT;PC_CHGPP;A;2004;2.735121;
AUT;QGDP;TOT;PC_CHGPP;A;2005;2.244072;
AUT;QGDP;TOT;PC_CHGPP;A;2006;3.45404;
AUT;QGDP;TOT;PC_CHGPP;A;2007;3.727418;
AUT;QGDP;TOT;PC_CHGPP;A;2008;1.460426;
AUT;QGDP;TOT;PC_CHGPP;A;2009;-3.764581;
AUT;QGDP;TOT;PC_CHGPP;A;2010;1.837096;
AUT;QGDP;TOT;PC_CHGPP;A;2011;2.9228;
AUT;QGDP;TOT;PC_CHGPP;A;2012;0.680444;
AUT;QGDP;TOT;PC_CHGPP;A;2013;0.025503;
AUT;QGDP;TOT;PC_CHGPP;A;2014;0.661273;
AUT;QGDP;TOT;PC_CHGPP;A;2015;1.014504;
AUT;QGDP;TOT;PC_CHGPP;A;2016;2.082608;
AUT;QGDP;TOT;PC_CHGPP;A;2017;2.476444;
AUT;QGDP;TOT;PC_CHGPP;A;2018;2.419764;
AUT;QGDP;TOT;PC_CHGPP;A;2019;1.600670539;
CAN;QGDP;TOT;PC_CHGPY;Q;1962-Q1;9.287745;
CAN;QGDP;TOT;PC_CHGPY;Q;1962-Q2;7.376065;
CAN;QGDP;TOT;PC_CHGPY;Q;1962-Q3;6.230665;
CAN;QGDP;TOT;PC_CHGPY;Q;1962-Q4;6.901831;
CAN;QGDP;TOT;PC_CHGPY;Q;1963-Q1;4.774143;
CAN;QGDP;TOT;PC_CHGPY;Q;1963-Q2;5.529764;
CAN;QGDP;TOT;PC_CHGPY;Q;1963-Q3;4.968361;
CAN;QGDP;TOT;PC_CHGPY;Q;1963-Q4;6.101275;
CAN;QGDP;TOT;PC_CHGPY;Q;1964-Q1;8.077131;
CAN;QGDP;TOT;PC_CHGPY;Q;1964-Q2;6.912015;
CAN;QGDP;TOT;PC_CHGPY;Q;1964-Q3;7.192274;
CAN;QGDP;TOT;PC_CHGPY;Q;1964-Q4;4.4913;
CAN;QGDP;TOT;PC_CHGPY;Q;1965-Q1;5.171655;
CAN;QGDP;TOT;PC_CHGPY;Q;1965-Q2;5.789338;
CAN;QGDP;TOT;PC_CHGPY;Q;1965-Q3;6.124115;
CAN;QGDP;TOT;PC_CHGPY;Q;1965-Q4;8.150395;
CAN;QGDP;TOT;PC_CHGPY;Q;1966-Q1;6.856869;
CAN;QGDP;TOT;PC_CHGPY;Q;1966-Q2;8.086724;
CAN;QGDP;TOT;PC_CHGPY;Q;1966-Q3;6.608989;
CAN;QGDP;TOT;PC_CHGPY;Q;1966-Q4;5.322709;
CAN;QGDP;TOT;PC_CHGPY;Q;1967-Q1;3.117191;
CAN;QGDP;TOT;PC_CHGPY;Q;1967-Q2;3.101253;
CAN;QGDP;TOT;PC_CHGPY;Q;1967-Q3;3.494948;
CAN;QGDP;TOT;PC_CHGPY;Q;1967-Q4;2.657878;
CAN;QGDP;TOT;PC_CHGPY;Q;1968-Q1;3.737146;
CAN;QGDP;TOT;PC_CHGPY;Q;1968-Q2;4.360392;
CAN;QGDP;TOT;PC_CHGPY;Q;1968-Q3;5.410609;
CAN;QGDP;TOT;PC_CHGPY;Q;1968-Q4;6.435476;
CAN;QGDP;TOT;PC_CHGPY;Q;1969-Q1;6.94111;
CAN;QGDP;TOT;PC_CHGPY;Q;1969-Q2;4.624843;
CAN;QGDP;TOT;PC_CHGPY;Q;1969-Q3;4.321374;
CAN;QGDP;TOT;PC_CHGPY;Q;1969-Q4;4.373346;
CAN;QGDP;TOT;PC_CHGPY;Q;1970-Q1;3.691399;
CAN;QGDP;TOT;PC_CHGPY;Q;1970-Q2;3.17868;
CAN;QGDP;TOT;PC_CHGPY;Q;1970-Q3;3.136628;
CAN;QGDP;TOT;PC_CHGPY;Q;1970-Q4;1.862522;
CAN;QGDP;TOT;PC_CHGPY;Q;1971-Q1;0.627911;
CAN;QGDP;TOT;PC_CHGPY;Q;1971-Q2;3.550956;
CAN;QGDP;TOT;PC_CHGPY;Q;1971-Q3;5.342377;
CAN;QGDP;TOT;PC_CHGPY;Q;1971-Q4;6.317615;
CAN;QGDP;TOT;PC_CHGPY;Q;1972-Q1;6.557449;
CAN;QGDP;TOT;PC_CHGPY;Q;1972-Q2;6.484376;
